Date,Open,High,Low,Close,Adj Close,Volume
2022-04-12,74.421997,75.501999,74.227997,75.398003,75.398003,20044
2022-04-13,75.087997,75.087997,74.543999,74.933998,74.933998,34310
2022-04-14,74.933998,75.961998,74.769997,75.384003,75.384003,7383
2022-04-19,75.036003,75.755997,74.461998,75.746002,75.746002,14058
2022-04-20,75.494003,76.084000,75.400002,75.727997,75.727997,57790
2022-04-21,75.514000,76.526001,75.400002,75.753998,75.753998,9010
2022-04-22,74.676003,74.781998,73.837997,73.837997,73.837997,29012
2022-04-25,72.697998,72.903999,72.199997,72.568001,72.568001,26474
2022-04-26,73.566002,73.811996,72.664001,72.681999,72.681999,73358
2022-04-27,72.624001,73.678001,72.386002,73.484001,73.484001,52193
2022-04-28,73.865997,74.458000,73.449997,73.758003,73.758003,13619
2022-04-29,74.440002,74.533997,73.384003,73.750000,73.750000,13788
2022-05-02,72.426003,72.662003,71.800003,72.106003,72.106003,13941
2022-05-03,72.781998,73.148003,72.199997,73.122002,73.122002,11415
2022-05-04,73.078003,73.251999,72.279999,72.290001,72.290001,14929
2022-05-05,74.334000,74.447998,72.529999,72.779999,72.779999,43751
2022-05-06,72.482002,72.482002,70.751999,71.650002,71.650002,21870
2022-05-09,71.594002,71.650002,70.000000,70.033997,70.033997,25639
2022-05-10,70.216003,70.769997,69.367996,69.391998,69.391998,40628
2022-05-11,69.945999,70.632004,69.101997,70.188004,70.188004,38582
2022-05-12,68.622002,69.933998,68.582001,69.459999,69.459999,93616
2022-05-13,70.050003,71.223999,70.000000,71.028000,71.028000,31933
2022-05-16,70.685997,71.000000,70.400002,70.650002,70.650002,13289
2022-05-17,70.891998,71.671997,70.472000,70.947998,70.947998,20807
2022-05-18,71.255997,71.318001,69.702003,69.702003,69.702003,20562
2022-05-19,68.755997,68.834000,67.584000,67.991997,67.991997,33158
2022-05-20,68.237999,68.708000,67.348000,67.550003,67.550003,14181
2022-05-23,68.510002,68.531998,67.500000,68.403999,68.403999,15362
2022-05-24,67.419998,67.681999,66.494003,66.603996,66.603996,23427
2022-05-25,68.306000,68.468002,67.662003,68.050003,68.050003,13783
2022-05-26,68.431999,69.514000,68.384003,69.402000,69.402000,18964
2022-05-27,69.498001,70.907997,69.372002,70.907997,70.907997,22931
2022-05-30,71.790001,71.944000,71.272003,71.410004,71.410004,9392
2022-05-31,71.085999,71.500000,70.584000,70.730003,70.730003,18350
2022-06-01,71.092003,71.459999,70.690002,70.695999,70.695999,20209
2022-06-02,70.846001,71.216003,70.050003,70.601997,70.601997,32278
2022-06-03,71.482002,71.482002,70.426003,70.582001,70.582001,16536
2022-06-06,70.935997,71.615997,70.919998,71.220001,71.220001,4066
2022-06-07,70.608002,71.160004,70.393997,70.945999,70.945999,12001
2022-06-08,71.353996,71.510002,70.849998,71.258003,71.258003,8982
2022-06-09,70.678001,71.258003,70.183998,70.688004,70.688004,5965
2022-06-10,69.706001,69.984001,68.300003,68.314003,68.314003,37636
2022-06-13,67.302002,67.403999,66.262001,66.725998,66.725998,24193
2022-06-14,66.963997,67.014000,65.998001,66.178001,66.178001,31269
2022-06-15,66.071999,66.980003,65.823997,66.704002,66.704002,38625
2022-06-16,66.444000,66.470001,64.211998,64.456001,64.456001,42893
2022-06-17,64.638000,65.115997,64.070000,64.648003,64.648003,48251
2022-06-20,64.566002,64.900002,64.442001,64.900002,64.900002,23160
2022-06-21,65.122002,65.930000,64.949997,65.750000,65.750000,10363
2022-06-22,65.180000,66.036003,64.688004,65.910004,65.910004,7782
2022-06-23,65.402000,66.500000,65.292000,66.101997,66.101997,40346
2022-06-24,66.746002,67.832001,66.739998,67.769997,67.769997,6054
2022-06-27,68.234001,68.666000,67.750000,68.003998,68.003998,14134
2022-06-28,68.251999,69.000000,67.750000,67.778000,67.778000,14875
2022-06-29,66.825996,67.442001,66.662003,67.253998,67.253998,5393
2022-06-30,66.543999,66.982002,66.146004,66.622002,66.622002,27232
2022-07-01,65.991997,67.612000,65.991997,67.042000,67.042000,29031
2022-07-04,67.306000,67.400002,66.945999,67.339996,67.339996,11047
2022-07-05,67.764000,68.230003,67.246002,67.480003,67.480003,28625
2022-07-06,68.727997,69.598000,68.671997,69.160004,69.160004,8790
2022-07-07,69.657997,70.528000,69.486000,70.475998,70.475998,11558
2022-07-08,70.529999,71.141998,70.365997,70.893997,70.893997,29080
2022-07-11,70.346001,71.000000,70.320000,70.608002,70.608002,19189
2022-07-12,70.487999,71.001999,70.251999,70.776001,70.776001,5120
2022-07-13,70.348000,70.445999,69.000000,69.384003,69.384003,15938
2022-07-14,69.718002,69.718002,68.750000,68.973999,68.973999,35970
2022-07-15,69.639999,70.599998,69.454002,70.472000,70.472000,14119
2022-07-18,70.786003,71.134003,70.286003,70.582001,70.582001,22918
2022-07-19,69.699997,70.433998,69.050003,70.433998,70.433998,5086
2022-07-20,70.989998,71.655998,70.702003,71.638000,71.638000,28598
2022-07-21,71.512001,71.793999,71.000000,71.793999,71.793999,9712
2022-07-22,71.935997,72.500000,71.641998,71.641998,71.641998,9198
2022-07-25,71.639999,71.837997,71.146004,71.636002,71.636002,7428
2022-07-26,71.452003,72.022003,71.337997,71.487999,71.487999,3718
2022-07-27,71.875999,72.456001,71.643997,72.307999,72.307999,2511
2022-07-28,72.505997,73.416000,72.306000,73.400002,73.400002,29870
2022-07-29,73.748001,74.730003,73.744003,74.085999,74.085999,26223
2022-08-01,74.194000,74.410004,73.727997,74.204002,74.204002,7763
2022-08-02,73.818001,74.459999,73.538002,74.325996,74.325996,6233
2022-08-03,74.262001,75.304001,74.124001,75.292000,75.292000,5226
2022-08-04,75.232002,75.503998,74.678001,74.804001,74.804001,6557
2022-08-05,74.912003,75.199997,74.529999,74.802002,74.802002,12277
2022-08-08,75.362000,75.662003,75.089996,75.246002,75.246002,17026
2022-08-09,74.984001,75.061996,74.199997,74.461998,74.461998,10926
2022-08-10,74.344002,75.250000,74.297997,74.933998,74.933998,9117
2022-08-11,75.582001,75.921997,75.236000,75.528000,75.528000,11570
2022-08-12,75.475998,76.398003,75.431999,76.388000,76.388000,6081
2022-08-15,76.916000,77.500000,76.722000,77.374001,77.374001,10802
2022-08-16,77.898003,78.262001,77.449997,77.963997,77.963997,5756
2022-08-17,78.110001,78.181999,77.330002,77.431999,77.431999,6734
2022-08-18,77.389999,78.040001,77.348000,78.040001,78.040001,3757
2022-08-19,78.031998,78.279999,77.697998,77.699997,77.699997,9564
2022-08-22,77.522003,77.528000,76.858002,77.241997,77.241997,8381
2022-08-23,76.926003,77.223999,76.101997,76.491997,76.491997,9811
2022-08-24,76.557999,76.987999,76.269997,76.816002,76.816002,2999
2022-08-25,77.113998,77.500000,76.800003,77.106003,77.106003,10648
2022-08-26,77.716003,77.772003,75.898003,76.024002,76.024002,28991
2022-08-29,74.954002,75.029999,74.148003,74.503998,74.503998,42419
2022-08-30,74.730003,74.952003,73.374001,73.570000,73.570000,21657
2022-08-31,73.903999,74.061996,72.931999,73.117996,73.117996,11723
2022-09-01,72.540001,72.970001,72.141998,72.970001,72.970001,27481
2022-09-02,73.410004,74.134003,73.155998,73.928001,73.928001,100393
2022-09-05,73.505997,73.505997,72.949997,73.237999,73.237999,12081
2022-09-06,73.199997,73.709999,72.655998,73.279999,73.279999,24465
2022-09-07,72.792000,73.260002,72.718002,73.225998,73.225998,13450
2022-09-08,73.694000,74.335999,73.157997,74.321999,74.321999,25880
2022-09-09,73.767998,74.741997,73.650002,74.669998,74.669998,14275
2022-09-12,74.117996,75.101997,73.958000,74.968002,74.968002,12897
2022-09-13,75.153999,75.470001,73.489998,73.657997,73.657997,25835
2022-09-14,73.132004,73.244003,72.592003,72.945999,72.945999,28264
2022-09-15,73.267998,73.374001,72.246002,72.405998,72.405998,6621
2022-09-16,71.596001,71.862000,70.949997,71.056000,71.056000,31546
2022-09-19,71.382004,71.823997,70.933998,71.328003,71.328003,8792
2022-09-20,72.061996,72.250000,71.208000,71.430000,71.430000,10629
2022-09-21,71.765999,72.554001,71.765999,72.482002,72.482002,8113
2022-09-22,70.900002,71.363998,70.599998,70.695999,70.695999,6966
2022-09-23,70.681999,70.860001,70.038002,70.164001,70.164001,7852
2022-09-26,70.342003,71.082001,69.984001,70.666000,70.666000,16813
2022-09-27,70.800003,71.320000,70.500000,70.512001,70.512001,19054
2022-09-28,70.512001,70.774002,69.750000,70.669998,70.669998,25469
2022-09-29,70.543999,70.543999,68.750000,68.844002,68.844002,14080
2022-09-30,68.954002,69.526001,68.550003,69.167999,69.167999,8851
2022-10-03,67.837997,69.003998,67.435997,68.786003,68.786003,26625
2022-10-04,69.625999,70.587997,69.459999,70.195999,70.195999,166855
2022-10-05,69.891998,70.396004,69.849998,70.150002,70.150002,21005
2022-10-06,70.624001,71.348000,70.199997,70.991997,70.991997,30513
2022-10-07,70.515999,70.832001,69.339996,69.400002,69.400002,21350
2022-10-10,68.989998,69.639999,68.750000,68.966003,68.966003,17706
2022-10-11,68.283997,68.706001,68.050003,68.596001,68.596001,24189
2022-10-12,68.608002,69.274002,68.199997,68.484001,68.484001,10603
2022-10-13,68.220001,68.996002,66.900002,68.575996,68.575996,32365
2022-10-14,69.858002,70.330002,68.695999,68.792000,68.792000,19952
2022-10-17,68.772003,69.685997,68.538002,69.281998,69.281998,14447
2022-10-18,69.994003,70.723999,69.556000,69.587997,69.587997,17494
2022-10-19,70.150002,70.542000,69.849998,69.973999,69.973999,10877
2022-10-20,69.702003,70.325996,69.461998,70.029999,70.029999,16676
2022-10-21,69.279999,70.024002,68.949997,69.758003,69.758003,12919
2022-10-24,70.671997,71.321999,70.269997,70.751999,70.751999,10889
2022-10-25,71.344002,71.498001,70.800003,71.286003,71.286003,24314
2022-10-26,70.954002,71.367996,70.599998,71.293999,71.293999,11197
2022-10-27,70.652000,71.419998,70.468002,70.949997,70.949997,18147
2022-10-28,70.096001,72.017998,70.094002,71.867996,71.867996,12237
2022-10-31,72.480003,72.947998,72.213997,72.522003,72.522003,15500
2022-11-01,72.646004,72.945999,72.038002,72.339996,72.339996,12877
2022-11-02,72.353996,72.375999,71.774002,71.818001,71.818001,6173
2022-11-03,71.143997,71.295998,70.199997,70.940002,70.940002,23526
2022-11-04,70.613998,71.080002,69.428001,69.638000,69.638000,33091
2022-11-07,69.949997,70.419998,69.788002,70.080002,70.080002,32084
2022-11-08,70.264000,70.832001,70.225998,70.800003,70.800003,12882
2022-11-09,70.410004,70.500000,69.879997,69.933998,69.933998,17376
2022-11-10,69.484001,71.344002,69.435997,71.344002,71.344002,14677
2022-11-11,71.947998,72.084000,70.888000,70.968002,70.968002,30499
2022-11-14,71.410004,71.722000,71.211998,71.414001,71.414001,16915
2022-11-15,70.905998,71.765999,70.730003,71.699997,71.699997,11010
2022-11-16,71.292000,71.342003,70.500000,70.692001,70.692001,22191
2022-11-17,70.938004,70.938004,70.054001,70.346001,70.346001,9333
2022-11-18,70.430000,71.206001,70.430000,70.856003,70.856003,12441
2022-11-21,71.295998,71.608002,71.230003,71.300003,71.300003,12314
2022-11-22,71.265999,71.732002,71.096001,71.692001,71.692001,10272
2022-11-23,71.830002,72.157997,71.720001,71.914001,71.914001,8962
2022-11-24,71.806000,72.115997,71.758003,71.886002,71.886002,12529
2022-11-25,71.844002,72.061996,71.699997,71.774002,71.774002,6414
2022-11-28,71.475998,71.512001,70.554001,71.206001,71.206001,27523
2022-11-29,71.099998,71.248001,70.608002,70.648003,70.648003,45437
2022-11-30,70.975998,71.075996,70.500000,71.075996,71.075996,19718
2022-12-01,72.613998,72.655998,71.638000,71.900002,71.900002,21974
2022-12-02,71.722000,71.874001,70.998001,71.501999,71.501999,12011
2022-12-05,71.309998,71.447998,70.800003,70.903999,70.903999,21173
2022-12-06,70.699997,70.860001,69.575996,69.792000,69.792000,14417
2022-12-07,69.930000,69.987999,68.914001,69.438004,69.438004,15133
2022-12-08,69.431999,69.862000,69.349998,69.547997,69.547997,8025
2022-12-09,69.778000,70.047997,69.323997,69.781998,69.781998,20018
2022-12-12,69.281998,69.692001,69.073997,69.554001,69.554001,11715
2022-12-13,70.234001,72.919998,70.150002,70.613998,70.613998,19332
2022-12-14,70.230003,70.501999,69.849998,70.424004,70.424004,17353
2022-12-15,69.286003,69.286003,67.746002,67.919998,67.919998,57354
2022-12-16,67.786003,67.818001,67.050003,67.278000,67.278000,18512
2022-12-19,67.356003,67.624001,66.912003,66.912003,66.912003,8367
2022-12-20,66.234001,66.867996,66.185997,66.552002,66.552002,20273
2022-12-21,66.982002,67.975998,66.896004,67.888000,67.888000,17514
2022-12-22,67.764000,67.879997,66.501999,66.737999,66.737999,7889
2022-12-23,66.870003,67.127998,66.400002,66.914001,66.914001,13857
2022-12-27,67.456001,67.587997,66.550003,66.821999,66.821999,9671
2022-12-28,66.954002,67.092003,66.456001,66.461998,66.461998,9770
2022-12-29,66.223999,66.966003,66.031998,66.933998,66.933998,13308
2022-12-30,66.818001,66.818001,66.449997,66.456001,66.456001,9897
2023-01-02,67.554001,68.204002,67.045998,68.045998,68.045998,5780
2023-01-03,67.517998,68.325996,67.019997,67.029999,67.029999,19958
2023-01-04,67.204002,67.617996,66.900002,67.617996,67.617996,16116
2023-01-05,67.208000,67.748001,66.940002,67.230003,67.230003,22863
2023-01-06,67.232002,67.891998,67.167999,67.702003,67.702003,12306
2023-01-09,67.711998,68.202003,67.613998,68.188004,68.188004,13441
2023-01-10,67.211998,67.589996,67.028000,67.306000,67.306000,13326
2023-01-11,67.730003,68.036003,67.676003,67.970001,67.970001,9449
2023-01-12,68.491997,68.774002,67.886002,68.096001,68.096001,19153
2023-01-13,68.094002,68.269997,67.699997,68.176003,68.176003,45027
2023-01-16,68.519997,68.674004,68.276001,68.557999,68.557999,11238
2023-01-17,68.321999,68.900002,68.171997,68.648003,68.648003,10623
2023-01-18,68.512001,68.639999,67.984001,67.984001,67.984001,20569
2023-01-19,67.396004,67.438004,66.832001,66.886002,66.886002,10428
2023-01-20,67.028000,67.449997,66.750000,67.393997,67.393997,10942
2023-01-23,67.625999,68.877998,67.500000,68.704002,68.704002,56781
2023-01-24,68.556000,68.667999,68.295998,68.517998,68.517998,11395
2023-01-25,68.323997,68.417999,67.300003,67.762001,67.762001,11982
2023-01-26,68.533997,69.000000,68.512001,68.823997,68.823997,39784
2023-01-27,69.099998,69.632004,68.975998,69.556000,69.556000,15184
2023-01-30,69.153999,69.246002,68.636002,69.125999,69.125999,17203
2023-01-31,68.989998,69.204002,68.550003,69.197998,69.197998,15735
2023-02-01,69.447998,69.629997,68.921997,69.138000,69.138000,25569
2023-02-02,69.795998,71.162003,69.753998,71.162003,71.162003,37029
2023-02-03,70.650002,71.601997,70.393997,71.601997,71.601997,30316
2023-02-06,70.947998,71.351997,70.680000,71.351997,71.351997,17833
2023-02-07,71.318001,71.470001,71.183998,71.470001,71.470001,29352
2023-02-08,71.903999,71.970001,71.349998,71.358002,71.358002,11625
2023-02-09,71.708000,71.783997,71.262001,71.302002,71.302002,14020
2023-02-10,70.519997,71.082001,70.396004,70.991997,70.991997,15511
2023-02-13,71.017998,71.575996,71.017998,71.510002,71.510002,10748
2023-02-14,71.629997,71.816002,71.099998,71.152000,71.152000,25282
2023-02-15,71.349998,71.926003,71.300003,71.839996,71.839996,7738
2023-02-16,72.150002,72.181999,71.300003,71.713997,71.713997,18022
2023-02-17,71.071999,71.248001,70.636002,70.653999,70.653999,17188
2023-02-20,70.848000,70.989998,70.725998,70.779999,70.779999,6745
2023-02-21,70.690002,70.811996,69.930000,69.973999,69.973999,13158
2023-02-22,69.900002,70.038002,69.627998,69.996002,69.996002,11064
2023-02-23,70.239998,70.639999,69.954002,69.958000,69.958000,14763
2023-02-24,70.344002,70.360001,69.468002,69.739998,69.739998,19352
2023-02-27,70.220001,70.515999,70.024002,70.024002,70.024002,38068
2023-02-28,69.699997,70.075996,69.480003,69.792000,69.792000,24735
2023-03-01,69.566002,69.610001,68.699997,68.834000,68.834000,15301
2023-03-02,68.625999,69.269997,68.620003,69.188004,69.188004,9646
2023-03-03,69.750000,70.494003,69.669998,70.480003,70.480003,9371
2023-03-06,70.779999,71.010002,70.625999,70.921997,70.921997,25385
2023-03-07,70.584000,70.858002,70.435997,70.512001,70.512001,16336
2023-03-08,70.400002,70.559998,70.199997,70.218002,70.218002,35072
2023-03-09,70.307999,70.639999,70.084000,70.267998,70.267998,5334
2023-03-10,68.529999,69.012001,67.650002,68.627998,68.627998,64071
2023-03-13,67.914001,68.008003,66.232002,67.260002,67.260002,62978
2023-03-14,67.349998,68.307999,67.070000,68.225998,68.225998,48249
2023-03-15,67.917999,68.500000,67.300003,68.106003,68.106003,20297
2023-03-16,68.461998,69.176003,67.900002,68.989998,68.989998,31436
2023-03-17,69.255997,69.463997,68.286003,68.472000,68.472000,26816
2023-03-20,68.089996,68.708000,67.699997,68.325996,68.325996,61002
2023-03-21,68.739998,69.066002,68.666000,68.807999,68.807999,42046
2023-03-22,69.024002,69.293999,68.942001,68.968002,68.968002,10787
2023-03-23,67.769997,68.472000,67.589996,68.211998,68.211998,32328
2023-03-24,68.092003,68.274002,67.750000,68.222000,68.222000,14137
2023-03-27,69.052002,69.190002,68.674004,68.806000,68.806000,74370
2023-03-28,68.816002,68.816002,68.099998,68.211998,68.211998,12147
2023-03-29,68.860001,69.000000,68.624001,68.867996,68.867996,8675
2023-03-30,69.323997,69.414001,68.991997,69.153999,69.153999,16832
2023-03-31,69.279999,70.042000,69.269997,69.970001,69.970001,13740
2023-04-03,70.589996,70.625999,70.166000,70.236000,70.236000,16088
2023-04-04,70.431999,70.870003,69.629997,69.744003,69.744003,31004
2023-04-05,69.769997,69.902000,69.531998,69.669998,69.669998,9353
2023-04-06,69.786003,70.320000,69.496002,69.678001,69.678001,15501
2023-04-11,70.410004,70.438004,70.031998,70.218002,70.218002,12174
2023-04-12,70.066002,70.386002,69.538002,69.704002,69.704002,7506
2023-04-13,69.584000,69.601997,69.070000,69.430000,69.430000,19567
2023-04-14,69.786003,70.365997,69.692001,70.047997,70.047997,12033
2023-04-17,70.309998,70.662003,70.230003,70.468002,70.468002,10066
2023-04-18,70.697998,70.956001,70.382004,70.528000,70.528000,18324
2023-04-19,70.438004,70.601997,70.230003,70.459999,70.459999,12313
2023-04-20,70.416000,70.438004,70.019997,70.180000,70.180000,21735
2023-04-21,70.255997,70.295998,69.919998,70.045998,70.045998,11688
2023-04-24,69.907997,70.036003,69.683998,69.736000,69.736000,30329
2023-04-25,69.620003,69.814003,69.459999,69.653999,69.653999,13932
2023-04-26,69.264000,69.306000,68.400002,68.856003,68.856003,50090
2023-04-27,68.657997,69.325996,68.657997,69.293999,69.293999,25826
2023-04-28,69.820000,70.393997,69.793999,70.094002,70.094002,21677
2023-05-02,70.666000,70.844002,69.386002,69.496002,69.496002,14365
2023-05-03,69.779999,69.844002,69.377998,69.475998,69.475998,7913
2023-05-04,68.972000,69.188004,68.445999,68.786003,68.786003,22297
2023-05-05,68.846001,69.889999,68.790001,69.716003,69.716003,9705
2023-05-08,69.765999,70.033997,69.748001,69.902000,69.902000,13660
2023-05-09,70.085999,70.236000,69.973999,70.236000,70.236000,8598
2023-05-10,70.117996,70.512001,69.870003,70.195999,70.195999,30823
2023-05-11,70.793999,70.907997,70.199997,70.494003,70.494003,10489
2023-05-12,70.681999,71.024002,70.559998,70.697998,70.697998,7816
2023-05-15,70.987999,71.138000,70.486000,70.823997,70.823997,12135
2023-05-16,70.790001,71.084000,70.639999,70.786003,70.786003,9218
2023-05-17,70.699997,71.199997,70.694000,71.113998,71.113998,13333
2023-05-18,71.622002,72.561996,71.594002,72.393997,72.393997,19422
2023-05-19,72.662003,72.849998,72.244003,72.244003,72.244003,17146
2023-05-22,72.274002,72.599998,72.148003,72.522003,72.522003,9341
2023-05-23,72.402000,72.652000,72.250000,72.428001,72.428001,7523
2023-05-24,71.695999,71.764000,71.180000,71.382004,71.382004,14352
2023-05-25,71.987999,72.348000,71.842003,72.003998,72.003998,51844
2023-05-26,72.195999,73.258003,71.966003,73.084000,73.084000,21881
2023-05-29,73.416000,73.531998,73.353996,73.482002,73.482002,6527
2023-05-30,73.599998,73.793999,73.150002,73.246002,73.246002,12690
2023-05-31,73.265999,73.559998,72.884003,72.966003,72.966003,9725
2023-06-01,73.190002,73.428001,72.599998,73.106003,73.106003,17893
2023-06-02,73.374001,74.487999,73.339996,74.430000,74.430000,21714
2023-06-05,74.706001,75.047997,74.573997,74.823997,74.823997,22925
2023-06-06,74.417999,74.898003,74.367996,74.708000,74.708000,19360
2023-06-07,74.853996,74.952003,74.564003,74.688004,74.688004,17735
2023-06-08,74.365997,74.489998,73.924004,74.232002,74.232002,11455
2023-06-09,74.311996,74.989998,74.220001,74.674004,74.674004,9611
2023-06-12,74.935997,74.949997,74.624001,74.928001,74.928001,7428
2023-06-13,75.206001,75.603996,75.047997,75.594002,75.594002,10894
2023-06-14,75.624001,75.793999,75.300003,75.536003,75.536003,39980
2023-06-15,75.445999,75.505997,74.720001,75.323997,75.323997,23418
2023-06-16,75.456001,75.842003,75.400002,75.639999,75.639999,36622
2023-06-19,75.349998,75.533997,75.246002,75.272003,75.272003,12235
2023-06-20,75.216003,75.349998,74.821999,74.986000,74.986000,33722
2023-06-21,75.012001,75.152000,74.349998,74.564003,74.564003,17559
2023-06-22,74.087997,74.500000,73.860001,74.473999,74.473999,14377
2023-06-23,74.629997,75.178001,74.475998,74.655998,74.655998,8649
2023-06-26,74.561996,74.671997,74.267998,74.362000,74.362000,18197
2023-06-27,74.234001,74.265999,73.863998,74.250000,74.250000,12579
2023-06-28,74.622002,75.043999,74.466003,74.930000,74.930000,20630
2023-06-29,75.033997,75.391998,74.900002,75.375999,75.375999,11345
2023-06-30,75.652000,76.248001,75.638000,76.019997,76.019997,16107
2023-07-03,76.356003,76.491997,76.089996,76.241997,76.241997,13324
2023-07-04,76.318001,76.428001,76.260002,76.360001,76.360001,8837
2023-07-05,76.246002,76.561996,75.975998,76.496002,76.496002,14283
2023-07-06,76.223999,76.337997,75.300003,75.505997,75.505997,20521
2023-07-07,75.603996,75.807999,75.250000,75.337997,75.337997,14384
2023-07-10,74.797997,75.197998,74.734001,74.935997,74.935997,11035
2023-07-11,74.949997,75.290001,74.814003,75.146004,75.146004,6285
2023-07-12,75.344002,75.996002,75.279999,75.279999,75.279999,14443
2023-07-13,75.180000,75.571999,75.038002,75.061996,75.061996,11643
2023-07-14,75.138000,75.391998,74.968002,75.176003,75.176003,10177
2023-07-17,74.888000,75.232002,74.783997,75.171997,75.171997,10349
2023-07-18,75.040001,75.556000,74.942001,75.550003,75.550003,9596
2023-07-19,75.956001,76.477997,75.793999,76.358002,76.358002,18193
2023-07-20,75.952003,76.424004,75.907997,76.424004,76.424004,13645
2023-07-21,76.239998,76.585999,76.237999,76.512001,76.512001,7662
2023-07-24,76.171997,77.000000,76.141998,76.896004,76.896004,36976
2023-07-25,76.996002,77.332001,76.849998,77.272003,77.272003,17517
2023-07-26,77.260002,77.283997,76.928001,77.024002,77.024002,15161
2023-07-27,77.213997,78.342003,77.068001,78.080002,78.080002,25894
2023-07-28,77.653999,77.844002,77.435997,77.774002,77.774002,13335
2023-07-31,77.713997,77.916000,77.571999,77.722000,77.722000,15898
2023-08-01,78.045998,78.209999,77.900002,78.003998,78.003998,12395
2023-08-02,77.463997,77.680000,77.099998,77.363998,77.363998,22497
2023-08-03,77.143997,77.206001,76.697998,76.949997,76.949997,18800
2023-08-04,77.134003,77.339996,76.500000,76.697998,76.697998,13170
2023-08-07,76.538002,76.678001,76.384003,76.484001,76.484001,12175
2023-08-08,76.634003,76.848000,76.279999,76.353996,76.353996,40284
2023-08-09,76.917999,76.977997,76.152000,76.197998,76.197998,4771
2023-08-10,76.300003,76.750000,76.015999,76.449997,76.449997,19700
2023-08-11,76.190002,76.286003,75.818001,76.071999,76.071999,15595
2023-08-14,76.332001,76.905998,76.274002,76.737999,76.737999,7539
2023-08-15,76.959999,76.961998,76.042000,76.356003,76.356003,9935
2023-08-16,76.098000,76.302002,75.989998,76.239998,76.239998,15849
2023-08-17,75.924004,76.038002,75.655998,75.723999,75.723999,15327
2023-08-18,75.300003,75.335999,74.751999,75.094002,75.094002,13719
2023-08-21,75.197998,75.552002,75.066002,75.124001,75.124001,26492
2023-08-22,75.480003,76.155998,75.449997,75.926003,75.926003,12414
2023-08-23,75.914001,76.400002,75.910004,76.334000,76.334000,23558
2023-08-24,77.026001,77.124001,76.174004,76.174004,76.174004,13230
2023-08-25,76.000000,76.300003,75.750000,76.206001,76.206001,27240
2023-08-28,76.337997,76.935997,76.300003,76.589996,76.589996,8845
2023-08-29,76.898003,77.332001,76.674004,77.332001,77.332001,12977
2023-08-30,77.449997,77.585999,76.980003,77.309998,77.309998,12669
2023-08-31,77.646004,78.250000,77.575996,78.084000,78.084000,33979
2023-09-01,77.884003,78.431999,77.884003,78.292000,78.292000,17087
2023-09-04,78.494003,78.517998,78.300003,78.328003,78.328003,18912
2023-09-05,78.330002,78.926003,78.283997,78.795998,78.795998,10805
2023-09-06,78.358002,78.382004,77.958000,77.989998,77.989998,24137
2023-09-07,77.872002,77.991997,77.598000,77.912003,77.912003,25054
2023-09-08,77.982002,78.176003,77.699997,78.176003,78.176003,27145
2023-09-11,78.094002,78.362000,77.896004,78.005997,78.005997,18441
2023-09-12,78.306000,78.367996,77.954002,78.084000,78.084000,13273
2023-09-13,77.849998,78.120003,77.690002,78.120003,78.120003,24302
2023-09-14,78.167999,79.075996,78.057999,78.970001,78.970001,6923
2023-09-15,79.367996,79.438004,78.351997,78.393997,78.393997,26409
2023-09-18,78.344002,78.393997,78.026001,78.206001,78.206001,11179
2023-09-19,78.124001,78.262001,77.519997,77.638000,77.638000,11072
2023-09-20,77.986000,78.122002,77.800003,77.832001,77.832001,7902
2023-09-21,77.367996,77.426003,76.524002,76.629997,76.629997,20791
2023-09-22,76.260002,76.727997,76.199997,76.566002,76.566002,16136
2023-09-25,76.248001,76.650002,75.879997,76.596001,76.596001,19513
2023-09-26,76.477997,76.510002,75.862000,75.935997,75.935997,12651
2023-09-27,76.015999,76.482002,76.015999,76.127998,76.127998,13917
2023-09-28,76.375999,76.398003,75.848000,76.302002,76.302002,9557
2023-09-29,76.323997,76.778000,76.248001,76.426003,76.426003,15358
2023-10-02,76.379997,76.713997,76.094002,76.612000,76.612000,22826
2023-10-03,76.758003,76.863998,75.702003,75.732002,75.732002,11981
2023-10-04,75.389999,75.800003,75.220001,75.584000,75.584000,320679
2023-10-05,75.916000,76.192001,75.309998,75.379997,75.379997,23685
2023-10-06,75.683998,75.856003,75.234001,75.760002,75.760002,29276
2023-10-09,76.098000,76.470001,75.968002,76.442001,76.442001,18691
2023-10-10,77.028000,77.444000,76.767998,77.412003,77.412003,21131
2023-10-11,77.110001,77.396004,76.926003,76.968002,76.968002,15187
2023-10-12,77.468002,77.862000,77.000000,77.723999,77.723999,11080
2023-10-13,77.542000,77.966003,77.239998,77.426003,77.426003,9205
2023-10-16,77.335999,77.938004,77.057999,77.834000,77.834000,17374
2023-10-17,77.762001,77.778000,77.099998,77.573997,77.573997,20081
2023-10-18,77.332001,77.517998,77.150002,77.325996,77.325996,18392
2023-10-19,76.692001,76.816002,76.250000,76.515999,76.515999,10585
2023-10-20,75.634003,75.790001,74.949997,75.008003,75.008003,17503
2023-10-23,74.980003,75.047997,74.181999,74.699997,74.699997,33775
2023-10-24,74.353996,75.402000,74.300003,75.120003,75.120003,10263
2023-10-25,74.940002,75.236000,74.529999,74.690002,74.690002,13532
2023-10-26,73.956001,74.351997,73.898003,74.057999,74.057999,17919
2023-10-27,73.825996,73.982002,73.323997,73.362000,73.362000,16066
2023-10-30,73.634003,73.708000,73.043999,73.377998,73.377998,17200
